ID	Protein
6386	NP_742097.1
6387	NP_003641.2
6388	NP_006445.1
6389	NP_733752.1
6390	NP_055915.2
6391	NP_004872.2
6392	NP_003943.2
6393	NP_001002761.1
6394	NP_690869.1
6395	NP_002726.1
6396	NP_004249.1
6397	NP_000400.2
6398	NP_689870.3
6399	NP_004170.1
6400	NP_054862.1
6401	NP_005009.1
6402	NP_004147.1
6403	NP_002353.3
6404	NP_653306.1
6405	NP_001003722.1
6406	NP_031368.1
6407	NP_001166.3
6408	NP_002813.2
6409	NP_055747.1
6410	NP_001995.1
6411	NP_060021.1
6412	NP_001008707.1
6413	NP_057262.1
6414	NP_690618.2
6415	NP_000548.1
6416	NP_001197.1
6417	NP_653179.1
6418	NP_006726.1
6419	NP_004027.2
6420	NP_689574.1
6421	NP_694964.3
6422	NP_996850.1
6423	NP_872327.2
6424	NP_689940.3
6425	NP_115514.2
6426	NP_699171.3
6427	NP_036276.1
6428	NP_004689.1
6429	NP_919226.1
6430	NP_001014390.1
6431	NP_001188.1
6432	NP_036559.1
6433	NP_958850.1
6434	NP_835260.2
6435	NP_003619.2
6436	NP_062824.1
6437	NP_004989.2
6438	NP_940867.2
6439	NP_057427.3
6440	NP_001804.2
6441	NP_612565.1
6442	NP_005925.2
6443	NP_037460.2
6444	NP_110385.1
6445	NP_065123.1
6446	NP_001012661.1
6447	NP_660294.1
6448	CAH18258.1
6449	NP_004402.1
6450	NP_001005415.1
6451	NP_003335.1
6452	NP_005193.1
6453	NP_001841.2
6454	NP_037377.1
6455	NP_065983.1
6456	NP_001957.2
6457	NP_079506.3
6458	NP_005203.2
6459	NP_510965.1
6460	NP_067640.2
6461	NP_958839.1
6462	NP_037469.2
6463	NP_055852.2
6464	NP_066991.2
6465	NP_940974.1
6466	NP_005841.1
6467	NP_002289.1
6468	NP_003704.3
6469	NP_001015.1
6470	NP_112201.1
6471	NP_689759.2
6472	NP_056271.2
6473	NP_808211.1
6474	NP_005267.2
6475	NP_060293.2
6476	NP_002193.2
6477	NP_115746.1
6478	NP_543152.1
6479	NP_057422.3
6480	NP_000967.1
6481	NP_116021.2
6482	NP_003309.2
6483	NP_001691.1
6484	BAC04504.1
6485	NP_660349.1
6486	NP_002984.1
6487	NP_006151.3
6488	NP_859060.3
6489	NP_008971.2
6490	NP_061943.2
6491	NP_001662.1
6492	NP_001551.1
6493	NP_006449.2
6494	NP_065813.1
6495	NP_002335.2
6496	NP_002497.2
6497	NP_005887.2
6498	NP_001517.1
6499	NP_001004196.2
6500	NP_004321.1
6501	NP_612122.2
6502	NP_005853.2
6503	NP_004434.2
6504	NP_001036214.1
6505	NP_037513.1
6506	NP_060151.1
6507	BAB71351.1
6508	NP_000069.1
6509	NP_003588.1
6510	Q13574
6511	NP_005769.1
6512	NP_003194.3
6513	NP_115587.6
6514	NP_116235.2
6515	NP_005481.1
6516	NP_004688.2
6517	NP_000969.1
6518	NP_003799.1
6519	BAD18671.1
6520	NP_001010879.2
6521	NP_000836.1
6522	NP_004423.2
6523	NP_056188.1
6524	NP_066405.1
6525	NP_057240.3
6526	NP_006336.3
6527	NP_002300.1
6528	NP_006448.2
6529	NP_078874.2
6530	NP_000122.1
6531	NP_003311.2
6532	NP_003640.2
6533	NP_065101.1
6534	NP_005488.2
6535	NP_004656.2
6536	NP_001018121.1
6537	NP_689494.1
6538	NP_003497.2
6539	NP_997239.1
6540	NP_068370.1
6541	NP_004881.2
6542	NP_000405.1
6543	NP_733750.2
6544	NP_002232.2
6545	NP_002861.1
6546	NP_006189.2
6547	NP_004927.2
6548	NP_066286.1
6549	NP_009075.1
6550	NP_004388.1
6551	NP_116294.1
6552	NP_775188.1
6553	NP_002925.1
6554	NP_005257.2
6555	NP_054742.2
6556	NP_067011.1
6557	NP_056159.1
6558	NP_005801.3
6559	NP_848537.1
6560	NP_001001683.1
6561	NP_060639.2
6562	NP_055760.1
6563	NP_002039.1
6564	NP_002155.1
6565	AAH52303.1
6566	NP_055950.1
6567	NP_055484.2
6568	NP_005382.1
6569	NP_694939.1
6570	NP_061955.1
6571	NP_006614.2
6572	NP_060954.1
6573	NP_061840.1
6574	NP_055959.1
6575	NP_060498.2
6576	NP_057330.2
6577	NP_005574.2
6578	NP_057375.2
6579	NP_008965.2
6580	NP_776297.2
6581	NP_036311.3
6582	NP_950245.2
6583	NP_056996.2
6584	NP_116076.1
6585	NP_000520.1
6586	NP_057157.1
6587	NP_065801.1
6588	NP_079497.2
6589	NP_835464.1
6590	NP_060050.2
6591	NP_055850.1
6592	NP_874365.2
6593	NP_055740.2
6594	NP_000195.2
6595	BAB15180.1
6596	NP_001235.1
6597	NP_004664.1
6598	NP_004674.1
6599	NP_003916.1
6600	NP_653262.1
6601	NP_003247.1
6602	NP_115892.2
6603	NP_056078.2
6604	NP_071328.2
6605	NP_055670.1
6606	NP_001017405.1
6607	NP_001005464.1
6608	NP_000913.2
6609	NP_005255.1
6610	NP_079405.2
6611	NP_112169.1
6612	NP_057041.1
6613	NP_001025226.1
6614	NP_066952.1
6615	NP_056079.1
6616	NP_000897.2
6617	NP_006163.1
6618	NP_001092744.1
6619	NP_001773.1
6620	NP_116220.1
6621	NP_212132.2
6622	NP_005908.1
6623	NP_065078.1
6624	NP_004081.1
6625	NP_075385.1
6626	NP_065176.2
6627	NP_114408.3
6628	NP_055699.1
6629	NP_005236.2
6630	NP_001019.1
6631	NP_001002.1
6632	NP_054885.1
6633	NP_689738.3
6634	NP_002618.1
6635	NP_037392.1
6636	NP_733468.2
6637	NP_000170.1
6638	NP_006412.2
6639	NP_002446.2
6640	NP_006545.1
6641	NP_005134.1
6642	NP_009005.1
6643	NP_003457.1
6644	NP_008953.1
6645	NP_002054.1
6646	NP_005745.1
6647	NP_003977.1
6648	NP_057356.1
6649	NP_060899.2
6650	NP_006521.1
6651	NP_660329.1
6652	NP_001034662.1
6653	NP_065099.3
6654	NP_056257.1
6655	NP_000231.1
6656	NP_068548.1
6657	NP_055515.1
6658	NP_002635.2
6659	NP_003724.1
6660	NP_000175.1
6661	NP_001970.2
6662	NP_001034796.1
6663	NP_005929.2
6664	NP_002180.1
6665	NP_112574.3
6666	NP_001340.2
6667	NP_001073917.2
6668	NP_001539.3
6669	NP_002755.1
6670	NP_149132.2
6671	NP_001719.2
6672	NP_055363.1
6673	NP_037508.1
6674	NP_008920.4
6675	NP_004946.1
6676	NP_067042.1
6677	NP_683720.2
6678	NP_000942.1
6679	NP_000474.2
6680	NP_001481.2
6681	NP_003507.1
6682	NP_001620.2
6683	NP_000689.1
6684	NP_064440.1
6685	NP_060566.2
6686	NP_002044.1
6687	NP_060323.1
6688	NP_008908.2
6689	AAA60144.1
6690	NP_002924.1
6691	NP_002930.2
6692	NP_073745.2
6693	NP_079496.1
6694	CAA55137.1
6695	NP_004740.2
6696	NP_003680.2
6697	NP_004640.2
6698	NP_060003.2
6699	NP_003733.2
6700	NP_065998.2
6701	NP_000978.1
6702	NP_005817.1
6703	NP_689854.2
6704	NP_689534.1
6705	NP_005904.1
6706	NP_001867.2
6707	NP_002139.2
6708	NP_115607.1
6709	NP_004795.1
6710	NP_005254.2
6711	NP_065971.2
6712	NP_002963.1
6713	NP_000580.1
6714	NP_073626.1
6715	NP_061195.2
6716	NP_004632.1
6717	NP_115871.1
6718	NP_955362.1
6719	NP_955352.1
6720	NP_110438.1
6721	NP_002658.1
6722	NP_000962.2
6723	NP_066007.1
6724	NP_001614.3
6725	NP_000384.2
6726	NP_003280.2
6727	NP_659488.1
6728	NP_005244.1
6729	NP_653228.1
6730	NP_000165.1
6731	NP_004306.2
6732	NP_904358.1
6733	NP_055576.2
6734	NP_006557.1
6735	NP_000998.1
6736	NP_061155.2
6737	NP_001092688.1
6738	NP_003787.2
6739	NP_060376.2
6740	NP_039269.2
6741	NP_115998.2
6742	NP_002429.1
6743	NP_004609.1
6744	CAC41349.1
6745	NP_006279.2
6746	NP_005330.1
6747	NP_006638.1
6748	NP_612410.1
6749	NP_002804.2
6750	NP_055245.2
6751	NP_899180.1
6752	NP_659431.5
6753	NP_073597.2
6754	NP_004454.2
6755	NP_443157.1
6756	NP_004530.1
6757	NP_056050.1
6758	NP_055696.2
6759	BAD18551.1
6760	NP_004925.1
6761	NP_000553.1
6762	NP_066271.1
6763	NP_115731.1
6764	NP_060809.2
6765	NP_036429.2
6766	NP_003633.1
6767	NP_653265.3
6768	NP_053585.1
6769	NP_116056.3
6770	NP_116565.2
6771	NP_002007.1
6772	NP_056331.2
6773	NP_056525.1
6774	NP_877421.2
6775	NP_005223.3
6776	NP_848018.1
6777	NP_001005861.1
6778	NP_060688.1
6779	NP_085151.1
6780	NP_060281.2
6781	NP_115522.1
6782	NP_057237.1
6783	NP_005863.1
6784	NP_071503.1
6785	NP_004396.1
6786	NP_068812.1
6787	NP_060145.2
6788	NP_055884.2
6789	NP_001006.1
6790	NP_003939.1
6791	NP_057326.2
6792	NP_765975.1
6793	NP_004807.2
6794	NP_057395.1
6795	NP_001036002.1
6796	NP_009177.2
6797	NP_060802.1
6798	NP_065730.2
6799	NP_055964.3
6800	NP_065173.2
6801	NP_001958.2
6802	NP_061866.1
6803	NP_057095.2
6804	NP_004395.1
6805	NP_003075.1
6806	NP_000024.2
6807	NP_006409.3
6808	NP_001028253.1
6809	NP_055463.1
6810	NP_004069.1
6811	NP_057417.3
6812	NP_003479.1
6813	NP_002416.1
6814	NP_060239.2
6815	NP_006127.1
6816	NP_056990.3
6817	NP_065744.2
6818	NP_941372.1
6819	NP_694997.2
6820	NP_000142.1
6821	NP_036541.2
6822	NP_068594.1
6823	NP_000027.1
6824	NP_001982.2
6825	NP_002182.1
6826	NP_057036.2
6827	NP_005932.2
6828	NP_001528.1
6829	NP_003097.1
6830	NP_004522.1
6831	NP_061944.2
6832	NP_060072.1
6833	NP_005760.1
6834	P28906
6835	NP_065723.1
6836	NP_525127.1
6837	NP_004057.1
6838	NP_078861.1
6839	NP_004174.1
6840	NP_001092047.1
6841	NP_001243.1
6842	NP_057740.2
6843	NP_036477.1
6844	NP_059133.1
6845	NP_000437.3
6846	NP_066550.2
6847	NP_036333.2
6848	NP_056467.2
6849	NP_008871.3
6850	NP_006129.4
6851	NP_006781.1
6852	NP_940926.1
6853	NP_003355.1
6854	NP_005041.1
6855	NP_113680.1
6856	NP_477512.1
6857	NP_003357.2
6858	NP_689493.2
6859	NP_689830.2
6860	NP_115948.4
6861	NP_057723.1
6862	NP_001015001.1
6863	NP_003935.2
6864	NP_061986.1
6865	NP_783864.1
6866	NP_072093.2
6867	NP_060834.2
6868	NP_003613.2
6869	NP_057444.2
6870	NP_055978.3
6871	NP_006585.1
6872	NP_057355.2
6873	NP_001026913.1
6874	NP_751951.1
6875	NP_006431.2
6876	NP_620135.1
6877	NP_055228.2
6878	NP_005186.2
6879	NP_036444.1
6880	NP_065916.1
6881	NP_055449.1
6882	NP_114407.3
6883	NP_000151.1
6884	AAH30144.2
6885	NP_001019386.1
6886	NP_006823.1
6887	NP_005977.2
6888	NP_291029.2
6889	NP_000653.3
6890	NP_065397.1
6891	NP_002243.3
6892	NP_004100.1
6893	NP_001423.1
6894	NP_056133.2
6895	NP_009211.1
6896	AAG30114.1
6897	NP_057513.1
6898	NP_064705.1
6899	NP_076977.3
6900	NP_597714.2
6901	NP_000016.1
6902	NP_055662.2
6903	NP_071428.2
6904	NP_891992.1
6905	NP_001801.1
6906	NP_065782.2
6907	NP_002889.1
6908	NP_689634.1
6909	NP_000673.2
6910	NP_004896.1
6911	NP_149971.1
6912	NP_115964.2
6913	NP_006404.1
6914	NP_597707.1
6915	NP_060404.3
6916	NP_110422.2
6917	NP_002573.1
6918	NP_037448.2
6919	NP_003314.1
6920	NP_065115.3
6921	NP_057165.3
6922	NP_001010.2
6923	AAH29796.1
6924	NP_076920.1
6925	NP_060726.2
6926	NP_742151.2
6927	NP_056326.2
6928	NP_536724.1
6929	NP_064595.2
6930	NP_788086.1
6931	NP_079348.1
6932	NP_000567.1
6933	NP_001374.3
6934	NP_009194.2
6935	NP_000708.1
6936	NP_000983.1
6937	NP_036458.2
6938	AAB83973.1
6939	NP_597724.1
6940	NP_058627.1
6941	NP_078858.3
6942	NP_000576.1
6943	NP_054874.3
6944	NP_009196.1
6945	NP_005495.2
6946	NP_006773.2
6947	NP_002986.1
6948	NP_733932.1
6949	NP_002942.2
6950	NP_056243.1
6951	NP_291027.3
6952	NP_000843.1
6953	NP_976048.1
6954	NP_940799.1
6955	NP_001013725.2
6956	NP_006063.1
6957	NP_002474.3
6958	NP_775763.1
6959	NP_060531.1
6960	NP_003968.1
6961	NP_003380.2
6962	NP_000253.1
6963	NP_006152.2
6964	NP_001992.1
6965	NP_057183.2
6966	NP_001032208.1
6967	NP_000847.2
6968	NP_694972.3
6969	NP_000989.1
6970	NP_005316.1
6971	NP_071349.2
6972	NP_803877.2
6973	NP_067001.3
6974	NP_064632.2
6975	NP_060197.4
6976	NP_003523.1
6977	NP_060060.3
6978	NP_955370.1
6979	NP_006252.1
6980	NP_000705.2
6981	NP_065438.1
6982	NP_006756.2
6983	NP_039250.2
6984	NP_002351.1
6985	NP_000540.2
6986	NP_072045.1
6987	NP_116253.2
6988	NP_079520.1
6989	NP_116200.1
6990	NP_009027.1
6991	NP_858043.1
6992	NP_006496.2
6993	NP_055921.1
6994	NP_057315.2
6995	NP_112176.1
6996	NP_006641.1
6997	NP_079103.1
6998	NP_003709.3
6999	NP_055236.1
7000	NP_065726.1
7001	NP_000284.1
7002	NP_055321.1
7003	NP_000104.1
7004	NP_857596.2
7005	NP_002490.1
7006	NP_068576.1
7007	NP_000417.2
7008	NP_001288.3
7009	NP_060749.2
7010	NP_000809.1
7011	NP_055185.2
7012	NP_115884.3
7013	NP_073737.1
7014	NP_067004.3
7015	NP_066972.1
7016	NP_004747.1
7017	NP_055979.1
7018	NP_113607.1
7019	NP_077001.1
7020	NP_570913.1
7021	NP_005435.1
7022	NP_620138.1
7023	NP_006342.2
7024	NP_067013.1
7025	NP_055787.1
7026	NP_002588.3
7027	NP_005381.1
7028	NP_000916.1
7029	NP_006300.1
7030	NP_003270.1
7031	NP_057225.1
7032	NP_075062.2
7033	NP_076999.1
7034	NP_705843.1
7035	NP_064550.2
7036	NP_000830.2
7037	NP_065694.1
7038	NP_002004.1
7039	NP_060147.2
7040	NP_056273.2
7041	NP_008964.3
7042	NP_005317.2
7043	NP_055620.1
7044	NP_005661.1
7045	NP_006523.1
7046	NP_036289.2
7047	NP_037501.2
7048	NP_899233.1
7049	NP_006639.3
7050	NP_004902.1
7051	NP_001035878.1
7052	NP_002878.2
7053	NP_112174.2
7054	NP_054891.2
7055	NP_056230.1
7056	NP_006015.4
7057	NP_003098.1
7058	NP_002657.2
7059	NP_112590.1
7060	NP_004108.1
7061	NP_068590.1
7062	NP_653171.1
7063	NP_075526.1
7064	NP_005859.1
7065	NP_004813.2
7066	NP_940978.2
7067	NP_115613.1
7068	NP_005039.1
7069	BAB15625.1
7070	NP_057589.2
7071	NP_055099.1
7072	NP_001937.2
7073	NP_689620.2
7074	NP_872412.2
7075	NP_002856.1
7076	AAP34197.1
7077	NP_001143.1
7078	NP_006074.2
7079	NP_002160.1
7080	NP_620173.1
7081	NP_005444.3
7082	NP_004735.2
7083	NP_005135.2
7084	NP_061041.2
7085	NP_060915.2
7086	NP_036471.1
7087	NP_115753.1
7088	NP_612459.1
7089	NP_068598.1
7090	NP_056046.1
7091	NP_079511.1
7092	NP_002089.3
7093	NP_001513.2
7094	NP_114129.1
7095	NP_006059.2
7096	NP_000881.3
7097	NP_001367.2
7098	NP_060537.3
7099	NP_002433.1
7100	NP_001087240.1
7101	NP_005884.1
7102	NP_550433.1
7103	NP_006056.2
7104	NP_064594.2
7105	NP_079430.3
7106	NP_000760.1
7107	NP_149023.1
7108	NP_689810.3
7109	NP_055134.2
7110	NP_001640.1
7111	NP_006748.1
7112	NP_001978.1
7113	NP_002171.2
7114	NP_699165.2
7115	NP_068805.1
7116	NP_036610.2
7117	NP_056534.2
7118	NP_001001418.2
7119	NP_061134.1
7120	NP_003328.1
7121	NP_660154.2
7122	NP_570125.1
7123	NP_612465.3
7124	NP_006567.2
7125	NP_000873.2
7126	NP_006787.1
7127	NP_057691.1
7128	NP_009038.1
7129	NP_006271.1
7130	NP_478144.1
7131	NP_005429.1
7132	NP_004485.1
7133	NP_003404.1
7134	NP_001102.2
7135	NP_060340.2
7136	NP_001032.1
7137	NP_955359.1
7138	NP_078896.3
7139	NP_660277.2
7140	NP_000390.2
7141	NP_002646.1
7142	NP_001673.2
7143	NP_115512.3
7144	NP_619520.1
7145	NP_057657.2
7146	NP_666019.1
7147	AAH42753.1
7148	NP_057568.1
7149	NP_004335.1
7150	NP_079514.1
7151	NP_004652.2
7152	NP_006554.1
7153	NP_068579.3
7154	NP_061856.1
7155	NP_775098.2
7156	NP_002895.3
7157	BAA04466.1
7158	NP_076872.1
7159	NP_055335.1
7160	NP_653202.1
7161	NP_065882.1
7162	NP_002754.2
7163	NP_058636.1
7164	NP_001001331.1
7165	NP_060355.1
7166	NP_078946.1
7167	NP_003793.2
7168	NP_001011552.2
7169	NP_689807.1
7170	NP_078929.1
7171	NP_008999.2
7172	NP_065823.1
7173	NP_001881.1
7174	NP_112180.4
7175	NP_000209.2
7176	NP_006258.2
7177	NP_073562.1
7178	NP_115696.2
7179	NP_112236.3
7180	NP_005656.4
7181	NP_115740.5
7182	NP_001027.3
7183	AAL77754.1
7184	NP_009142.2
7185	NP_056535.1
7186	NP_003782.1
7187	NP_002227.2
7188	NP_073210.1
7189	NP_071900.2
7190	NP_116162.1
7191	NP_036602.1
7192	NP_075066.1
7193	AAQ03033.1
7194	NP_116024.1
7195	NP_056984.1
7196	NP_055757.2
7197	NP_597702.1
7198	NP_001752.2
7199	NP_004889.1
7200	NP_055565.2
7201	NP_524149.1
7202	NP_060541.3
7203	NP_057479.2
7204	NP_006543.1
7205	NP_002398.1
7206	NP_612138.1
7207	NP_862823.1
7208	NP_116204.3
7209	NP_057413.2
7210	NP_878918.2
7211	NP_004759.1
7212	NP_787058.3
7213	NP_055635.3
7214	NP_998891.1
7215	NP_149417.1
7216	NP_997715.1
7217	NP_056286.3
7218	NP_570117.1
7219	NP_003941.2
7220	NP_477352.1
7221	BAC87492.1
7222	NP_689596.4
7223	NP_002527.1
7224	NP_006822.1
7225	NP_057291.1
7226	NP_006576.2
7227	NP_710142.1
7228	NP_000563.1
7229	NP_955523.1
7230	NP_060138.1
7231	NP_002001.1
7232	NP_055126.1
7233	NP_115748.1
7234	NP_060677.1
7235	NP_004835.2
7236	NP_003407.1
7237	NP_055692.2
7238	NP_542775.1
7239	NP_055629.1
7240	NP_000811.1
7241	NP_115996.1
7242	NP_689449.1
7243	NP_057387.1
7244	NP_071397.2
7245	NP_660282.1
7246	NP_055180.1
7247	NP_008969.1
7248	NP_001003699.1
7249	NP_001073988.1
7250	NP_872578.1
7251	NP_059116.3
7252	NP_065955.1
7253	NP_660333.2
7254	NP_031392.3
7255	NP_003552.1
7256	NP_071760.2
7257	NP_001076437.1
7258	NP_079020.13
7259	NP_055831.1
7260	NP_079295.1
7261	NP_689522.2
7262	NP_699194.1
7263	NP_109377.1
7264	NP_055533.2
7265	NP_003133.1
7266	NP_060311.1
7267	NP_079535.3
7268	NP_004109.1
7269	NP_000526.1
7270	NP_006276.2
7271	NP_056432.1
7272	NP_006537.3
7273	NP_060230.5
7274	NP_059108.1
7275	NP_055686.2
7276	NP_000799.1
7277	NP_065154.2
7278	NP_085116.2
7279	NP_996810.1
7280	NP_443183.1
7281	NP_647473.1
7282	NP_055573.1
7283	NP_057182.1
7284	NP_056147.2
7285	NP_002785.1
7286	NP_057099.3
7287	NP_057049.3
7288	NP_055966.2
7289	NP_001034180.1
7290	NP_004058.1
7291	NP_203528.2
7292	NP_004305.1
7293	NP_060631.2
7294	NP_006231.2
7295	NP_001321.1
7296	NP_057092.2
7297	NP_001073932.1
7298	NP_835225.2
7299	NP_005944.1
7300	NP_919437.1
7301	NP_077013.1
7302	NP_005957.2
7303	NP_060437.2
7304	NP_001532.1
7305	NP_005434.4
7306	NP_066933.1
7307	NP_073567.1
7308	NP_940919.1
7309	NP_671709.1
7310	NP_005534.2
7311	NP_570718.1
7312	NP_060256.3
7313	AAR05948.1
7314	NP_003655.3
7315	NP_005948.3
7316	NP_659001.1
7317	NP_060516.2
7318	NP_003800.1
7319	NP_001731.1
7320	NP_775800.2
7321	NP_060697.3
7322	NP_116000.1
7323	NP_072174.3
7324	NP_000296.2
7325	NP_064506.2
7326	NP_077300.2
7327	NP_000739.1
7328	NP_116271.1
7329	NP_060457.4
7330	NP_036337.1
7331	NP_758954.1
7332	NP_061885.2
7333	NP_001541.2
7334	NP_004107.1
7335	NP_002638.2
7336	NP_116136.1
7337	NP_877593.1
7338	NP_004385.1
7339	NP_002330.1
7340	NP_000944.1
7341	NP_006237.1
7342	NP_008924.1
7343	NP_060473.2
7344	NP_000298.2
7345	NP_068585.1
7346	NP_036616.1
7347	NP_036244.2
7348	NP_079440.2
7349	NP_008961.1
7350	NP_006196.1
7351	NP_001419.1
7352	NP_001092046.1
7353	NP_115833.1
7354	NP_848696.1
7355	NP_005064.1
7356	NP_037462.1
7357	NP_037366.1
7358	NP_954976.1
7359	NP_006400.2
7360	NP_055434.2
7361	BAC04171.1
7362	NP_066960.1
7363	NP_065986.1
7364	NP_005208.1
7365	NP_036556.2
7366	NP_006738.2
7367	NP_149017.2
7368	NP_065797.2
7369	NP_055129.2
7370	NP_055482.1
7371	NP_000870.1
7372	NP_001302.1
7373	NP_002092.1
7374	NP_036535.1
7375	NP_003473.3
7376	NP_065683.2
7377	NP_116287.1
7378	NP_004162.2
7379	AAH51301.1
7380	NP_060354.4
7381	NP_079380.1
7382	NP_055385.2
7383	NP_950238.1
7384	NP_005309.1
7385	NP_002408.3
7386	NP_001843.1
7387	NP_476528.1
7388	NP_060931.2
7389	NP_057190.2
7390	NP_115703.2
7391	NP_055489.1
7392	NP_001721.2
7393	NP_055459.3
7394	NP_680474.1
7395	NP_006435.2
7396	NP_689514.1
7397	NP_006685.1
7398	NP_036272.2
7399	NP_060681.2
7400	NP_002603.1
7401	NP_002912.2
7402	NP_056536.2
7403	NP_060184.2
7404	NP_079094.1
7405	NP_078886.2
7406	NP_004127.1
7407	NP_056404.2
7408	NP_004560.1
7409	NP_000752.2
7410	NP_005000.1
7411	NP_996662.1
7412	NP_036271.1
7413	NP_005839.2
7414	NP_060458.3
7415	NP_919227.2
7416	NP_004638.1
7417	NP_001117.2
7418	NP_001034463.3
7419	NP_008994.2
7420	NP_071393.2
7421	NP_056203.2
7422	NP_115688.1
7423	NP_001450.2
7424	NP_055675.1
7425	NP_065795.1
7426	NP_055230.1
7427	NP_001006940.2
7428	NP_116191.2
7429	NP_002938.1
7430	NP_114416.1
7431	NP_115865.1
7432	NP_110413.1
7433	NP_002198.2
7434	NP_055258.1
7435	NP_060048.2
7436	NP_005718.2
7437	BAC03846.1
7438	NP_006185.1
7439	NP_064596.1
7440	NP_000587.1
7441	NP_067051.1
7442	NP_071931.2
7443	NP_055870.2
7444	NP_006106.1
7445	NP_004093.1
7446	NP_079541.1
7447	NP_036261.1
7448	NP_115701.2
7449	NP_060687.1
7450	NP_872307.2
7451	NP_001793.1
7452	NP_112573.1
7453	NP_964013.1
7454	NP_002291.1
7455	NP_005260.1
7456	NP_077000.1
7457	NP_008950.1
7458	NP_954980.1
7459	NP_852608.1
7460	NP_002838.1
7461	NP_002554.1
7462	CAB57262.1
7463	NP_076412.3
7464	NP_037404.1
7465	NP_065095.2
7466	NP_037500.2
7467	NP_078848.2
7468	NP_000779.1
7469	NP_002248.1
7470	NP_150638.1
7471	NP_149118.2
7472	NP_006173.2
7473	NP_004394.1
7474	NP_001549.1
7475	NP_001681.2
7476	NP_003312.3
7477	NP_055864.1
7478	NP_004455.2
7479	NP_001255.3
7480	NP_116115.1
7481	NP_000313.2
7482	NP_001863.2
7483	NP_115728.2
7484	NP_057197.2
7485	NP_872579.2
7486	NP_006836.1
7487	NP_075060.1
7488	NP_112242.1
7489	NP_150254.1
7490	Q02509
7491	NP_689968.1
7492	NP_037510.1
7493	NP_001949.1
7494	NP_060707.2
7495	NP_054780.2
7496	NP_067635.2
7497	NP_683866.1
7498	NP_006334.2
7499	NP_000148.2
7500	NP_065100.1
7501	NP_113686.1
7502	NP_116116.1
7503	NP_055417.1
7504	NP_068733.1
7505	NP_003867.1
7506	NP_036549.2
7507	NP_060062.1
7508	NP_001716.1
7509	NP_058648.4
7510	NP_037375.2
7511	NP_001266.1
7512	NP_055887.3
7513	NP_055535.2
7514	NP_004970.3
7515	NP_056142.1
7516	NP_060045.4
7517	NP_071895.2
7518	NP_061978.5
7519	NP_003368.1
7520	NP_060192.1
7521	NP_005437.1
7522	NP_005211.1
7523	NP_001840.3
7524	NP_060689.1
7525	NP_653289.3
7526	NP_004476.1
7527	NP_003352.2
7528	NP_031384.1
7529	NP_004565.1
7530	NP_001766.2
7531	NP_079509.5
7532	NP_059488.2
7533	NP_001065.1
7534	NP_079061.2
7535	NP_004273.1
7536	NP_005548.2
7537	NP_056952.2
7538	NP_036578.2
7539	NP_109591.1
7540	NP_056016.1
7541	NP_055118.1
7542	NP_001055.1
7543	NP_694853.1
7544	NP_003550.1
7545	NP_009134.1
7546	NP_003920.1
7547	NP_079357.2
7548	NP_057662.3
7549	NP_005231.1
7550	NP_005032.2
7551	NP_055784.2
7552	NP_110379.2
7553	NP_071882.1
7554	NP_071881.1
7555	NP_004503.1
7556	NP_000632.1
7557	NP_001001563.1
7558	NP_006422.1
7559	NP_003319.2
7560	NP_055421.1
7561	NP_060583.2
7562	NP_005470.2
7563	NP_006498.1
7564	NP_059105.2
7565	NP_005627.1
7566	NP_653282.1
7567	NP_003107.1
7568	NP_000937.1
7569	NP_002159.2
7570	NP_064574.1
7571	NP_938195.1
7572	NP_003004.1
7573	NP_065138.2
7574	NP_699176.1
7575	NP_079133.3
7576	NP_076921.1
7577	NP_060140.2
7578	CAD98026.1
7579	AAH73779.1
7580	NP_076945.2
7581	NP_001329.1
7582	NP_065122.1
7583	NP_443171.2
7584	NP_005702.3
7585	NP_006806.1
7586	NP_004353.1
7587	NP_001455.3
7588	NP_149978.1
7589	NP_001106.1
7590	NP_004280.4
7591	NP_001998.1
7592	AAH21090.1
7593	NP_066976.1
7594	NP_689558.4
7595	NP_060272.2
7596	NP_005727.1
7597	NP_003113.2
7598	NP_689557.1
7599	NP_037399.2
7600	NP_001008395.1
7601	NP_001477.1
7602	NP_277042.1
7603	NP_006708.2
7604	NP_003571.2
7605	NP_006233.1
7606	NP_001540.2
7607	NP_059127.2
7608	NP_071640.1
